text,rating,informative
"Puts the stock autocorrect to shame! !
",5.0,0
"Well worth the money to upgrade.
",5.0,0
"This keyboard works amazingly well!
",5.0,0
"It's making me a lazy texter as I don't have to get many letter right in a word for it to correct it correctly, it works better than anything I've ever tried.
",5.0,0
"Been looking for a new keyboard with more options.... This one was it!!
",5.0,0
"No complaints for this keyboard.
",5.0,0
"Absolutely disappointing!
",4.0,0
"fix that and you would reach perfection!
",4.0,0
"definitely perfection!
",4.0,0
"I'm faster on this than I am on my computer, in fact in took me a couple seconds to write this.
",5.0,0
"I find that I can type without looking at the keyboard which is amazing.
",5.0,0
"trust me money well spent.
",5.0,0
"It freaky how it knows what you want type.
",5.0,0
"I want it work on my lap top same way!
",5.0,0
"I haven't used this keyboard in awhile due to being satisfied with the jellybean keyboard on my galaxy nexus, however since getting the RAZR M I've started to look for alternatives and stopped at SwiftKey.
",5.0,0
"Can't wait for SwiftKey flow.
",5.0,0
"The new flow option is also awesome.
",5.0,0
"You won't regret it!
",5.0,0
"without that, you might be left behind in the race.
",3.0,0
"The developer knows about it, but doesn't do anything about it!
",2.0,0
"So, I downloaded the trial app and fell in love with this setup over my factory SIII keyboard.
",1.0,0
"I used until trial period ran out, then purchased the app.
",1.0,0
"Downloaded to make life easier, not so much.
",1.0,0
"Better than default keyboard
",5.0,0
"The best app I have downloaded.
",5.0,0
"As nice as the original SwiftKey was the new slide is way, way better!
",5.0,0
"Word predictions are good.
",5.0,0
"Waiting for SwiftKey Flow to get a full release!
",5.0,0
"It would be better if these things are fixed, but i can live without those problems getting in my way.
",5.0,0
"Still 5 stars, good job devs!
",5.0,0
"3 stars for your best work and another 2 will be given to you after fulfillment of my demands
",3.0,0
"It fixes all my mistakes and even knows what I am about to write.
",5.0,0
"It is the best thing I ever payed for on the play store.
",5.0,0
"Awesome app works perfect
",5.0,0
"When this app actually comes up on my screen when I go to type something I love it.
",3.0,0
"Only app ive ever spent money on and ever reviewed for that matter, but this app is worth it.
",5.0,0
"Keyboard works really well, especially for those who type quickly.
",5.0,0
"Literally memorizes how u usually respond to people.
",5.0,0
"All around a great upgrade from the regular keyboard.
",5.0,0
"There is a reason its the top paid app in the app store.
",5.0,0
"My typing speed has increased considerably with this app and making less mistakes.
",5.0,0
"I type in English and Spanish and the app makes accurate predictions on both languages simultaneously.
",5.0,0
"Great job!
",5.0,0
"Best keyboard I've ever had love the orange pumpkin theme!
",5.0,0
"Bought and loved!
",5.0,0
"It changes the way you use your phone it works perfectly.
",5.0,0
"The application is amazing and seriously I am twice as fast when I text.
",5.0,0
"Makes swype obsolete.
",5.0,0
"I have bigger thumbs and even though the keys look smaller they work much better even if your fingers touch other keys.
",5.0,0
"It does know how you text people and it gives you some great auto corrects.
",5.0,0
"Great keyboard for typing fast.
",4.0,0
"I use to live this app.
",2.0,0
"I try a lot of different keyboards.
",5.0,0
"I loved swype but this is even better.
",5.0,0
"It's a very good idea and app, but the smarter it got, the Mora annoyed I've got.
",3.0,0
"It tries to guess words and can get really annoying..
",3.0,0
"Great app.
",5.0,0
"Good voice recognition also.
",5.0,0
"Unbelievable app.
",4.0,0
"Great predictions the best keyboard out there.
",4.0,0
"This is the only app I've ever paid for.
",5.0,0
"It's awesome no regrets
",5.0,0
"Flipping amazing keyboard that just knows what you are going to type.
",5.0,0
"Makes the whole point of the tablet version redundant.
",1.0,0
"Use Thumb Keyboard instead - at least it delivers what it promises.
",1.0,0
"Swiftkey is a waste of money, developers unresponsive
",1.0,0
"Easy to use, great features set, brilliant
",5.0,0
"It really helps me typing fast without many errors
",5.0,0
"Else, its still pretty awesome!
",3.0,0
"This by far has to be the best keyboard on the android market!
",5.0,0
"The auto correct is flawless!
",5.0,0
"I am very happy satisfied with this keyboard.
",5.0,0
"Don't even get me started on the predictive text!
",5.0,0
"Other than that I love this app
",5.0,0
"This app lays waste to all built in or aftermarket keyboards.
",5.0,0
"It's customizable, and it learns your writing style, and vocabulary, and the predictions are on the spot from the very beginning.
",5.0,0
"At least try the free version, but either way you will not be displeased.
",5.0,0
"I never spend money on apps...ever.
",5.0,0
"This one was an exception because I was blown away.
",5.0,0
"This app makes my keyboard use so much easier.
",5.0,0
"Try it, buy it, just get it.
",5.0,0
"Makes typing a breeze on my HTC Explorer which has a small screen.
",5.0,0
"The team is very responsive to any issues.
",5.0,0
"I love SwiftKey.
",5.0,0
"This keyboard has made my texting on a touch phone really easy and fast!
",5.0,0
"Sometimes I don't even need to edit what I type cause this app corrects it for me!
",5.0,0
"I have tried the free trial at first, figuring the trial might end.
",5.0,0
"So I bought the app when it was on a promotion for just 99 cent!
",5.0,0
"Original price is 3.99!
",5.0,0
"It is extremely frustrating.
",1.0,0
"Galaxy Note 2.
",1.0,0
"I absolutely love this keyboard app.
",5.0,0
"Other than that, top rated keyboard.
",5.0,0
"Makes typing extremely easy and much better than the stock keyboard.
",5.0,0
"Highly recommended!
",5.0,0
"The best keyboard I've tried, shortens my texting time greatly
",5.0,0
"Huge waste of money!
",1.0,0
"Galaxy S3 with sprint.
",1.0,0
"I'm typing this reviwy blazing fast right now!
",5.0,0
"I used the trial version for a month.
",3.0,0
"It learned my typing style and i had my settings tweaked perfectly.
",3.0,0
"Lots of people complain that the program inputs a space after a period automatically. I complained about it too until i got use to not having to input spaces.
",5.0,0
"Now this program is saveing me hundreds of keystrokes a week.
",5.0,0
"And a must have app for the galaxy s3 which has no autocorrect.
",5.0,0
"Literally bought this after sending ONE text with the trial version.
",5.0,0
"I questioned never getting a touch smart phone again because of how much time I waste just trying to get the terrible Samsung keyboard to write what I want; problem solved!
",5.0,0
"It's so much faster to swipe to type!
",5.0,0
"Still it blows every other keyboard out of the water.
",5.0,0
"I like it's ability to predict what I'm writing.
",3.0,0
"Nicer, bigger keyboard, better predictions.
",5.0,0
"Definitely my favouritekeyboard in  landscape format
",5.0,0
"This is the best keyboard I have ever seen and used!
",5.0,0
"I've had it for quite a while now, it is worth the few bucks you have to pay for it.
",5.0,0
"I know I wouldn't text without it!
",5.0,0
"I type interchangeably between english and spanish, and it is absolutely SEAMLESS.
",5.0,0
"I just keep my keyboard in qwerty(espa?ol), and the only difference this makes is when you hold down vowels you can get accents, and there is one extra button (?).
",5.0,0
"I can actually switch languages mid sentence (without having to change a setting or push a button or anything) and it will start predicting and correcting in that language.
",5.0,0
"Its language detection is amazing, and never gets in your way.
",5.0,0
"Keep it up dev team!
",5.0,0
"A well deserved number 1 app on Android.
",5.0,0
"Only stayed on the free version for 2 hours and had to purchase.
",5.0,0
"Congrats on getting top paid app.
",3.0,0
"Love this keyboard!
",5.0,0
"Favorite keyboard.
",5.0,0
"Try the new ""swype"" download for SwiftKey.
",5.0,0
"This is the only app I have ever bought.
",5.0,0
"I first downloaded the free trial but once that ran out, I had to have the full version.
",5.0,0
"It predicts not only words but sentences.
",5.0,0
"Not a big deal for me but it looks bad when someone's watching my phone.
",3.0,0
"The predictions are depressingly accurate.
",5.0,0
"The interface and special key layout are the best I've seen.
",5.0,0
"Easy to use, the more you use it the better it gets.
",4.0,0
"Please fix! RAZR M, JB 4.1.1.
",4.0,0
"EDIT: After several reboots and deleting app data, sk3 seems to be stable again.
",4.0,0
"Frustrating since I had to delete all of the learned suggestions, but it's back so I'm happy.
",4.0,0
"Also very useful for polyglot people (no need to switch languages ever again)
",5.0,0
"Hmmm.......Guess the app is that good
",5.0,0
"Stock keyboard, just as good.
",2.0,0
"We waited months for 4.1 and it's impossible to tell how long it will take to get 4.2 especially for international users.
",3.0,0
"Everyone here paid good money for the app please look for a work around other then waiting for 4.2 to be released only then will I give it 5 stars.
",3.0,0
"The two stars that are missing reflect developer involvement to solve a known issue.
",3.0,0
"So far above other keyboards its almost sad.
",5.0,0
"Couldn't ask for a more perfect look and feel.
",4.0,0
"I had such a hard time typing on my new gs3, because I am so used to a physical keyboard.
",5.0,0
"I so I tried this out on a whim and it is amazing.
",5.0,0
"I I can type fast like a crazy person and it's like this thing knows what I'm thinking.
",5.0,0
"I best app I have ever purchased bar none.
",5.0,0
"I got this app on sale a while ago, and after using it for months, I honestly think I would have paid full price anyway.
",5.0,0
