text,rating
"f.b. a joke
",4
"i got tap fish a while ago and hadn't played it for atleast a year, it use to get boring, but now with all these new features i have my love for it back!
",5
"definitely addicting!
",5
"love this game n so  do my kiddies
",5
"fun game.
",3
"can't really get into this game, it keeps closing.
",2
"wish i could find tap fish 2 on android market
",2
"its a fun game it lags at times but fun, the other thing is fish bucks almost everything is fish bucks and they are expensive so like if you would get 2-1 fish buck everyday it would be a perfection
",4
"awsome awsome
",5
"slowest.
",2
"game.
",2
"jeeze!
",2
"cool love fish
",5
"fun game but to many force closes!
",3
"its very fun app for kids love it thumbs up
",5
"this game is amazing it has so many cool fish u can take care of!
",5
"i was so having fun until it started force closing on me everytime i open it i now deleting getting on nerves  sorry
",1
"this game is awesome, especially with all the different events!
",5
"i hate this game.
",1
"it's a fun game and a great time waster.
",4
"the only bad thing i've found is that it occasionally freezes up.
",4
"love this game a lot!
",5
"love everything besides how long it takes to earn fish bux..
",4
"i love this game
",5
"cool game, do for five mins and bugger off for some time lol.
",5
"when you make it easier (& you give us more ways) to earn *free fishbucks* !!!
",4
"(samsung galaxy s2 epic 4g touch)
",4
"freezes way 2 much!
",1
"loss of data, $$$ & x!!!
",1
"u made $ off of me & still i remained loyal!!!
",1
"what bs!!!
",1
"i love this game
",5
"u have to start over.
",3
"i've had to do that twice now!!
",3
"i play very few games, but i can't stop myself from checking on my fish each and every day.
",5
"my kids love this game!
",5
"fun stuff
",5
"gigapet for your phone.
",5
"it's a nice game.plus my kid love it.
",4
"love love it
",5
"i love it l love it i love it! !!!!!!!!!!
",5
"i think this game helps me learn how to take care of fish and clean up after them:-)
",5
"highly addictive and fun!
",5
"downloaded this game for my wife.
",4
"so far she loves the game but she has run into the problem of it force closing sometimes.
",4
"hopefully this problem will be fixed soon.
",4
"im in love with this game
",5
"it's awesome and fun to play all dat long
",5
"forecloses every few minutes and slow to load the game.
",4
"frustrating when it happens too much so don't  upload again.
",4
"fun game.
",5
"i love this game i would rate it 1,000,000 *
",5
"love my tank .
",5
"super easy.
",5
"kool, but the game could be better if we could use fish coins to buy fish bucks!!!
",5
"thank you and great job on inventing this game and entertainment.
",5
"it sucks!
",1
"always force close.!!!!
",1
"this is ridiculous!
",1
"excelent way to pass thetime
",5
"just a really cool game.
",3
"this is very nice one and i realy enjoy it
",5
"fun fun fun
",4
"i love this app.
",5
"i have played for quite a while and found the color and speed better on my lg than i had on my droid.
",5
"i love this app i just wish i could make more money on it and i didnt have to pay for stuff i want and it force closes on me a lot but i love all the cool fish and enjoy playing it would be much better if the problems were fixed then id give it a 10 if i could
",5
"this game is so addictive.
",5
"love it now cs fish eat so much faster.
",5
"every time i buy a fish i try to press the tool pad and it responds by buying more fish instead.
",4
"addicting.
",5
"occasionally glitchy.
",5
"i cant do the sub quest.
",2
"we should be able to do the quest evertime we are visiting our tanks.
",2
"thats how it was on my other phone.
",2
"well after two.days.if paying it, the game now will not open.
",2
"it gives the error message that it is having trouble parsing and will not open.
",2
"i had this game five times.even though it takes up alot of space it is really fun
",5
"great game
",5
"great game
",5
"great game!
",5
"fun game!
",5
"the events are the best part.
",5
"game shuts down alot but other than that its great
",4
"this game is so much fun.
",2
"i have multiple tanks and hundreds of fish.
",2
"you can choose which fish you are going to breed & then sell them if you like.
",2
"beenplaying for over a year now.
",2
"play in general is great, however the ""new""
",2
"so you cant get most of the trophies without spending money every month on the game.
",2
"disappointing.
",2
"thanks again for a great time
",5
"it's addictive fun
",4
"i think the games alright got some glitches but an overall good game
",4
"im a little upset.
",3
"payed six bucks for no monsters but a monster came also spent twenty bucks not coins on a fish and got no fish but took my bucks
",3
"i love dis game... even though i have to fight my girl to have a turn'''
",5
"addictive, fun, loved it, hate the submarine, have tried to dive for hours n keeps closing, have 8 dives to do n it won't let me, plz fix, besides that and don't spend your own money has took fish bucks b4, otherwise a great way to express yourself and pass time!
",3
"i love this game, works great!  :-)
",5
"i love it, i really do.
",5
"im totally addicted to it.
",5
"like the games
",5
"they love taking care of the fish almost like real pets!
",5
"awesome game
",3
"it use to b a great game ..
",2
"tired of it force closing on me..
",2
"awesome game
",5
"love tap fish
",5
"i enjoy this game, however, there should be more ways to get more fish bucks & coins without having to add apps & such.
",5
"need more additional ways to earn coins & bucks.
",5
"great fun
",5
"very fun love events,fish,monsters,and the deco.
",5
"a great game
",5
"this game is fun and cooler
",4
"not even playable can't buy new fish due to force close do not wast your time eats meyory dive event = force close needs to be fixed a.s.a.p.
",1
"its a cool game.
",5
"a fish tank you can take with you.
",5
"it forcecloses whenever i visit other tanks and keeps my visits to other tanks very short on evo-3d.
",5
"just for us loyal, captivated ""tap fishers"".
",5
"good variety of fish.
",5
"interesting when bred.
",5
"i hate it when the fish go belly up.
",5
"could use a bit of of update on the fish selection in few categories...old.
",5
"love love love this game..force closes alot but still love it.....galaxy s2
",5
"perfect game to just sit and do nothing
",5
"ive always liked tap fish.i went from cricket to tmobile.
",5
"fantastic..
",5
"u need keep working..
",5
"clean tank n other to get coins..
",5
"of coz without buying with real money..
",5
"beauty game.
",5
"entertaining and awesome
",5
"fun fun fun
",5
"best game ever so addicting
",5
"this game is awsome
",4
"i love this game
",5
"great app
",5
"this game is addicting!!!!
",5
"it keeps getting better and i love it.
",5
"this game is awesome
",5
"i love this game!
",5
"beware.... very addictive.
",5
"check out my tanks.
",5
"freakyj.
",5
"i ievel up fast by filling half my tanks with green snapper.
",5
"a great game
",5
"fish lady frustrated!
",3
"can't play dive game as  it crashes.
",3
"awesome game.
",5
"the one thing that would make it the best would be to add a gift tab.
",5
"no clue why it has a community button yet even with out a gift tab.
",5
"its the best mobile fish game..
",5
"great game,highly addictive
",5
"love it but it freezes my phone
",4
"just starting out, but so far great game.
",5
"lots of fun!!
",5
"this game if super fun bt now the thing thats keepin me from fully enjoyin it is the money..
",4
"it seems we can get coins by the bunches bt we cant get fish bucks.
",4
"mostly evrythin in the store is able to be bought by fish bucks.
",4
"thats a bummer.
",4
"and now i cant even.play the new egyptian dive thing.
",4
"it jus takes me back to my home screen.
",4
"lk major fixing.
",4
"after running one time i had to force close and uninstall.
",1
"my antivirus picked up on bugs in the app.
",1
"this game is pretty fun, and is something to do to make time go by =d
",5
"still addicted.
",5
"positive interaction with support on 3 occasions over the year-plus i have been playing.
",5
"looks like real aquarium
",5
"great game i have nothing bad to say about it
",5
"it is easy to earn point and relaxing to play!
",4
"this game is fun and amazing!
",5
"i like taking care of my fish and doing the quests unlike some fish tank games.
",5
"love this game
",5
"i just downloaded it about 4 hours ago and i love it already!!!!
",5
"since the last update every time i open the app it immediately closes!
",1
"n during the egyptian event everything was perfect.
",1
"if your gonna cheat people then just don't do the events
",1
"love this game!!!!!!!!!!!!!!!!!!!
",5
"always will tell my friends to get this awesome game!
",5
"this game is extremely frustratingly slow for me plz fix
",3
