text,rating
"Worth every cent. I will never use the stock keyboard again.
",5
"The rapid typing is impressive.
",5
"Bring on more themes.
",5
"Pro: extremely easy usability, nice layout, quick auto-correct and word prediction Con: The app automatically add a space after the comma.
",4
"Not a big deal but I press the space bar every time and it auto add the 'and' word.
",4
"I quite like SwiftKey's predictions.
",3
"The few niggles I would like to overcome is I quite regularly get '.' when I haven't wanted to end the sentence.
",3
"The 2nd part that is particularly irritating is that sometimes at the lock screen, I cannot input my password.
",3
"Still it is enough to promote me to try another keyboard.
",3
"Love this keyboard, just a couple of things.
",4
"Google Now on Jellybean typing is very very slow and sluggish, works fine with stock keyboard.
",4
"Sometimes, seemingly random, the auto-correct / predictions bar disappears but the rest of the keyboard still works.
",4
"This is annoying, to fix just press back to close the keyboard, then select typing box to bring back up.
",4
"This always fixes, very weird, not too bad though.
",4
"Cant wait for Swift key Flow!
",4
"This keyboard surpasses all others I've used, it knows what I'm saying and it learns from your typing!
",5
"It's fast, customisable and above all clever!
",5
"Got it in the sale so even happier but I'd have easily paid the full price, get the trial if you're sitting on the fence & it'll definitely sway you!
",5
"I used this keyboard for over a year and recently it has gotten very glitchy and I am uninstalling
",1
"hangs most of the time after update, i really hate it now.
",1
"GalaxyS3 It just doesn't work in any application or any browser for that matter  especially twitter.
",2
"Best keyboard I've ever used.
",5
"The only keyboard that works as promised
",5
"amazing keyboard word prediction is absolutely amazing will deff improve anyone's typing one of its few but major down falls is the customization I'm coming from thumb keyboard where you can do anything. there's no where's near enough themes or even open ended options to make the keyboard look alittle appealing a needs tokeyboard is 90 percent accurate with 10 percent aesthetics I use my keyboard all the time I shouldn't hate what I'm looking at everytime other than that down right amazing keyboard
",4
"DROID RAZR.
",1
"Constant problems typing, inserts random letters, pre-selects words I don't want, even sends texts before I'm finished.
",1
"Bought for phone look not a problem but why should I pay for tablet version just let us buyers have it inc for free after all not allthe other apps charge for installing in a second larger device
",3
"Excellent application.
",5
"Not a bad keyboard, just wish it would not auto change words sometimes.
",4
"I typed refer and it chose reference for example.
",4
"Could you add a new theme ""RED NEON"" just like the blue neon (which is great by the way).
",5
"Other than that it's an awesome keyboard!
",5
"On several occasions now I've had an alert that says there are no keyboards loaded, but when I click the alert and click Languages the keyboard is already selected.
",3
"Update: if I have no connection when the error occurs I can't use the keyboard at all!
",3
"I have been using the application for a week now.
",5
"It's way better than stock application.
",5
"My girlfriend is taiwanese and she uses my phone a lot.
",4
"Can you add traditional Chinese?
",4
"I can really type fast with this app without making any mistakes due to the auto correction.
",5
"It works like a charm.
",5
"I used to create a lot of typo but somehow it knows what I intend to type.
",5
"You will be amused by its accuracy.
",5
"Thanks its awesome.
",5
"Intelligent but not intelligent enough.
",3
"Being a person with a good vocabulary, I still find myself back spacing every few words because this keyboard is far too casual in its suggestions and predictions.
",3
"It may be good for some but not if you're looking for professional eloquence-even in your every day typing.
",3
"I would pay one dollar for this app-not four.
",3
"It's a shame that the app refund period lasts for so short a time.
",3
"This keyboard is great so far.
",3
"But can you include the use of mandrin Han Yu Pin Yin text predictions please??
",3
"It jumps around spontaneously.
",2
"I am typing and I'm in a totally different sentence for no reason.
",2
"OkCupid messages do not support predictions.
",2
"Very annoying especially when trying to flirt.
",2
"Otherwise great app.
",2
"Odli?na tipkovnica
",5
"Perfect, add more keyboard themes.
",5
"The only reason I'm not giving it 5 stars is because it'll occasionally go away while I'm typing.
",4
"It might accidentally read downward swipes when I'm typing fast.
",4
"An option to disabled certain gestures (I love the left swipe to delete entire words) would be great.
",4
"I left swiftkey for touch pal, and but found swift key more accurate, but so I am back.
",5
"I sell mobile phones for a living, I only recommend this one.
",5
"Those that try it, buy it!
",5
"predictions not working in browser, wish letter boxes were wider like iphone.
",4
"Does save a lot of strokes.
",4
"Best Keyboard on the Market
",5
"This keyboard app is very awesome because the keyboards my phone came with just sucked and made me mess up a lot, but this one, it's predicated many words I was gonna say and also has a REALLY good auto correct.
",5
"The layout and software is just so awesome and im using it to type right now.
",5
"I'm not going to lie, this is hands down insanely accurate and we'll worth the 2$, I would've paid double the amount.
",5
"Excellent keyboard app!
",5
"Do I need to purchase SwiftKey flow again?
",5
"Great product but doesn't support swedish usb or bt keyboard.
",4
"This is the only thing keeping me from giving it 5 stars.
",4
"This app is sweet but no custom dictionary makes me wish I hadn't bought it.
",3
"I like it's ability to predict what I'm writing.
",3
"I don't like the way that it handles using different languages.
",3
"I wish there was a way to toggle between languages instead of having them integrated into one keyboard.
",3
"I love this keyboard.
",5
"This gives the best suggestions based on history.
",5
"I love this keyboard, easily the best app you could give to your phone, but the only thing that is missing from this keyboard is the ability to go between typing and swype typing.
",5
"If this was somehow integrated into this keyboard I would be a happy customer.
",5
"Keep the updates coming!
",5
"Good typing tool, but...
",4
