text,rating,informative
"the issues that i am having are as follows: when i, or any of my friends post messages on our statuses, no matter how much time has passed in reality,  it always says ""just now"". whether i tap to enlarge, or not, it will not show.
",1,1
"and, just a few minutes ago, i tried to leave my review, but even that had a problem!
",1,1
"wasting my time, lagging application .
",5,1
"its really slow and takes a long time to load -_____-
",1,1
"it takes up too much internal storage on my phone.
",1,1
"they need to give me the option of moving it to my sd card, or they need to make the file smaller.
",1,1
"fb takes up the most storage than any other app i have on my phone.
",1,1
"it takes ages to load.
",1,1
"i can't even use it any more without rolling my eyes and waiting for ut to show content.
",1,1
"it has a really nice aspect but it just crashes too much.
",1,1
"i have perfect signal and facebook keeps telling me error page
",1,1
"cannot leave or change my status from my phone galaxy 3.
",3,1
"facebook was perfectly fine until this last update now pictures don't show up.
",3,1
"statutes wont post.
",3,1
"runs really slow.
",3,1
"i have always had the pictures on fb show well on my android phone, but recently they are not showing up at all.
",3,1
"i even got wifi installed, thinking that would help, and no change on either status at all.
",3,1
"i can't see pictures anymore.
",1,1
"news feed doesn't load, just an endless little spinning circle.
",1,1
"for one, i hate the fact i can't sort my newsfeed by most recent.
",1,1
"it keeps forcing close.
",1,1
"i can't delete comments.
",1,1
"most of the time there is no messaging button on people pages.
",1,1
"can you please fix the picture issue seems like its an issue to some so please exhibit good customer service and fix this please
",2,1
"when ever i go on at a random time it will go back to my home page
",2,1
"it keeps saying ""no connection""
",3,1
"ive even sat right next to the router and it keeps saying ""no connection""
",3,1
"cant you change the widget?
",3,1
"since the new update every time i click on a photo from my news feed i get a different photo from the same album i go back and it happens again this happens a about 5-9 times per photo
",1,1
"my sync contacts button disappeared?
",2,1
"worked fine before but now it's not showing me the most recent posts it's showing me last weeks posts and i have it set to show recent posts
",2,1
"nothing will load unless you have wifi on and it forces close all the time!
",1,1
"why i can't update my status and upload myphotos?
",1,1
"one almighty, sleazy mess: force closes 90% of all commands; forces me to read news feed at their pace and won't allow me to like or comment if i read at my own pace!
",1,1
"force feeds me lying ads saying my friends like things they despise!
",1,1
"will not post link displays or upload media.
",1,1
"won't update my wall display or comment threads :(.
",1,1
"i cant even update statuses like tf is that?
",1,1
"like the timeline format but map is terrible.
",2,1
"privacy policy confusin on purpose i'm sure.
",2,1
"i have say one things thats is to much space it take up and it make your phone run slower then it is i like facebook but  cannot take this
",4,1
"i'm not understanding why this app keeps saying ""network unavailable""
",1,1
"it was good at first time  but at the last update was bas casuse it didnt want to start
",3,1
"it's sooooo slow.
",1,1
"why have the last few updates make it to where the pictures don't load correctly???
",1,1
"all i ask you to do is fix this app so i can actually see the pictures because they are not loading.
",1,1
"it takes over 10 minutes of force close windows to go through before it will even work...
",1,1
"app keeps force closing on my brand new gs3.
",2,1
"for the last week i have not been able to view any photos through my app.
",1,1
"very frustrating when over half of your newsfeed involves photos.
",1,1
"it seems i can't upload pictures any more.
",1,1
"since the new update, any picture i upload from my phone will not show on my timeline!!
",2,1
"it wont load pictures or videos on the app..
",2,1
"network error stuff
",2,1
"i can't update status and see this is a common theme with the galaxy s3.
",1,1
"can't post any thing through my phone!!!
",1,1
"initially this app worked very well but now it absolutely will not upload photos.
",1,1
"also, it no longer shows the city when you update your status which really makes it appear inferior to the ios app
",1,1
"cant comment or post.
",1,1
"keeps closing and freezing.
",1,1
"nice app i would give 5 star if it supports sd card...
",2,1
"plss provide sd card for this app
",2,1
"fix facebook its so annoying to have to force close the app all the time bcuz the update is crap
",1,1
"slow, errors and not very clean interface like iphone app...
",1,1
"thank you so much for fixing facebook's uploading status problem.
",5,1
"nothing but problems since  loaded msgr .
",1,1
"it takes forever to load, not cool.
",1,1
"update: 2/11/13 saying network error when my 4g is full..
",1,1
"also, can u please make an option to ""unfollow post""
",1,1
"very rarely refreshes newsfeed, and tells me it can't post my status as there is a problem, but when.
",2,1
"i can't update my status i can't look and my group comments upload photos or comment on anything.
",1,1
"takes up 28mb on my phone.
",1,1
"i can't put updates on photos because the key pad blocks the comment area so i can't see what i've typed.
",1,1
"the problem is that it either capitalizes every word or runs them all together.
",1,1
"since it won't let me see the comment field while the keyboard is open  i can't fix it.
",1,1
"update, then force close, go to manage app, clear data, restart fb, sign in...
",5,1
"after the last update more times than less it just sits loading.
",1,1
"this app keeps locking up my phone.
",1,1
"wont show posts and keeps shutting off.
",1,1
"really slow, no network,feed is slow,pictures won't upload.
",1,1
"on my tablet i have great connection for everything but this app....
",1,1
"however, when viewing photos, captions are not supported. i can't browse through them and read every single line.
",3,1
"plus, the photos most of the time load relatively slow despite the brilliant speed of the internet.
",3,1
