text,rating
"better game  i play
",4.0
"game lags which causes game over.
",3.0
"game sucks on htc one v pls fix this
",4.0
"temple run
",5.0
"nice animation and graphics
",5.0
"best game in playstore and this game is installed in everyone's devices its very popular!
",5.0
"i have to delete the game and redownload it.
",3.0
"this is the third time im downloadinh it.
",3.0
"the second time i like it on facebook and i couldnt open it up again.
",3.0
"whenever i'd go to play, it would always go back to my homescreen.
",3.0
"beet game evet :d
",5.0
"this is just addictive fun!
",5.0
"big improvement on temple run 1, works well on s2
",5.0
"installed twice and still doesn't work on sidekick 4g
",1.0
"fun and awesome game.
",5.0
"after the last update the game has gone to a level which is called perfect
",5.0
"waited for temple run 2 from last 2 weeks and now it's released and is awesome then temple run.
",4.0
"but just the thing is in temple run 2 we can't adjust sensitivity like was in temple run 1.
",4.0
"i hope this feature will available in next version
",4.0
"because the sensitivity is so low, i cant ever pass the minecart bits.
",4.0
"why theyd leave out the option to change the sensitivity is beyond me, and rather stupid as well.
",4.0
"it's better than temple run.
",5.0
"better than end app, amazing visuals, controls, environment.
",5.0
"temple run was awesome.but temple run 2.has raise the standard of the game.m addicted to this game.
",5.0
"great game
",5.0
"nice game but it should be in hd
",4.0
"my phone said""error (498)""
",1.0
"i like it's graphics but i like temple run1 more.
",4.0
"love this game so much  :)
",5.0
"will not download error 498
",1.0
"tr2 is good and the graffic awesome , but hard to control the move
",1.0
"from where can i buy or get a head start in temple run 2 ?
",5.0
"awesome graphics great app.
",5.0
"total awesome!
",5.0
"this is a nice one game that i play.
",3.0
"but on my samsung s advance it feel so weight.
",3.0
"hope can make upgrade that make this game not to weight.
",3.0
"needs better graphics and sensitivity
",5.0
"really good for the first time i played it.
",5.0
"tilt should be improved.
",2.0
"i have to move my htc desire v at 45 and 135 degree to collect coins on left and right ha ha ha.
",2.0
"good news is that the bug is removed.
",2.0
"graphics is improved.
",2.0
"i hope there will be temple run 3
",5.0
"i love this game it is awesome
",5.0
"graphics r awesome.
",2.0
"js gotten ridiculously hard.
",2.0
"i'm js lazy like that.
",2.0
"good game and an awesome way to pass your time.
",5.0
"once again a good work from imangi studios.
",5.0
"i think it cpuld be much better but dtill very fin
",4.0
"this season 2 better then the first
",5.0
"amazing job!
",5.0
"cool game.
",5.0
"lot of obstacles.
",5.0
"lover it .enjoy to play
",5.0
"a new set of gameplay.
",5.0
"a rush of excitement.
",5.0
"excellent graphics, though i wish it would not lag on my gadget in high resolution mode.
",5.0
"and i wish there's a more direct way of comparing scores with friends.
",5.0
"five stars though.
",5.0
"the interface is very good and the objective's bug is fixed. :-)
",5.0
"the game had been working fine since past 3 days but suddenly from today morning it says that the app has stopped.
",2.0
"pl fix the same asap as i love this game very much.
",2.0
"fix it and i shall give 5 stars for ur response.
",2.0
"the last update fixed all of the annoying
",5.0
"i open the app it goes too the imangi studios logo then back too my home screen.
",1.0
"i cant even play it! !
",1.0
"i really want this game.
",1.0
"this app is awesome but a little hard from the temple run 1.
",5.0
"excellent game.more enjoyable to play.but sometimes its lag on my phone.
",4.0
"great game
",5.0
"addictive game
",5.0
"it's better than temple run one !
",5.0
"very nice nd gud game
",5.0
"very very bad and a boo ring game as its a very bad game its please change it
",1.0
"its addictive,amazing game
",5.0
"it hangs a lot on my galaxy s plus
",4.0
"total unreal
",5.0
"omg lost 25k coins  ,because a call came and when i returned didn't continued from where i left
",2.0
"but only fix the bug which by which the powerup upgrade lasts only for one game
",5.0
"everytime i open the app,  it pops back to the main screen after 10 seconds.
",1.0
"please fix it,  i really want this app.
",1.0
"ive played it on my dads phone .i love the graphics.
",1.0
"but i cant get it too load on my android.
",1.0
"very fun great app
",5.0
"good graphics but dangerous
",5.0
"good game.very fantastic
",5.0
"its great but on the 1000 lifetime points it never updates but keep it up im looking forward to temple run 3
",4.0
"it's very much addictive,lag free(in comparison with temple run),great graphics.need more characters.
",5.0
"i like this game .
",4.0
"i want temple run 3 !
",4.0
"excellent app.g8work imagi
",5.0
"the game lags too much still need an update
",3.0
"i think they should fix the bug that we can go through stuff with out a power
",5.0
"it's a good game but when i play on apple products it's better on android it glitches to much so if you could fix that it be great.
",3.0
"most addictive game.
",5.0
"marvellos xcellent superb
",5.0
"its a nice game graphics are amazing.
",4.0
"personally it adds a new excitement to the original concept.
",4.0
"although some things are more strict about it and its a little hard when it comes to the rails, its still crazy fun.
",4.0
"awesum awesum.
",5.0
"my samsung duos does not play this game well its always laging ang does not respond sometime
",4.0
"abit laggy on the htc desire c plz may u fix thanks
",3.0
"temple run 2
",5.0
"it crash on my galaxy s2.
",1.0
"cool game
",5.0
"nice game
",4.0
"too awesome a game
",5.0
"great game i enjoy it
",4.0
"it is an eccellent game
",5.0
"it's a great game but sometimes it becomes very slow on my galaxy wonder.sooo annoying while i'm trying to make a high score-.-
",3.0
"super game
",5.0
"great but sometimes crashes and i die
",4.0
"this game ia my altime favrote game now its in version 2.very good now after heavy score we go to under cave so we can create a new similar game but wid best quality from it e.g rail rush u can create this game by the cave idea.
",4.0
"it's like 3d game
",5.0
"the whole point of his update was to stop lagging, now its even worse!
",2.0
"super-strong
",5.0
"i love this game.
",5.0
"what a nice game, first time i played it, i starting headache beacouse the road, but really, its nice :d must download it !
",5.0
"but new levels should be introduced!
",3.0
"it's even better than the original and it looks beautiful
",4.0
"i think that the game really improve over the past few months but this one is my favorite outta every temple run
",5.0
"always a fan of temple run.
",5.0
"hi guys this is ifra aabid i'll play this game in spice mobile mi 425 it's work vry gud.
",5.0
"this is one of the best games i have ever played
",5.0
"it's just awsm luv this game.<3 :-d
",5.0
"its the worst update ever to an already perfect game like temple run 2.
",1.0
"jst updated it on my samsung galaxy ace plus and the graphics have become bad.
",1.0
"the coins are gettin collected slower with very slow animations and there seems to b a minute decline in the quality of graphics n speed of the game.
",1.0
"plz fix dis asap imangi guys.
",1.0
"temple run
",4.0
"i love it, way better than the first one
",5.0
"balle-balle yaaro
",4.0
"this sucks everytime i open temple run2 it.
",1.0
"frezzes right when i open it i through they would it fix it with the update they just put
",1.0
"best game in all android games keep it up man,.
",5.0
"cool five stars better than the first
",5.0
"would've thought the stats page would be improved from the first one though - an average score stat would be nice, or at least total lifetime score so we can work an average out
",5.0
"everytime i go to open it it dosent work it just keeps shutting off i even undownloaded it and re downloaded it!
",1.0
"i dowloaded it twice.n after a couple of hours it doesnt work.great game but has many problems.please fix it
",1.0
"good.but a little bit slow
",5.0
"this game is ok. it doesn't have as many features as temple run
",3.0
"excellent game.
",5.0
"if you are getting tenple run 2 and you never played temple run then it is not for you.
",5.0
"the reason is it haves a lot more going on.
",5.0
"its a lot of fun.
",5.0
"temple run2 is the best game ever 10/10
",5.0
"what can be said about this game that hasn't be said yet?
",5.0
"absolutely great.
",5.0
"runs smoothly for most part.
",5.0
"i've experienced lag only once or twice.
",5.0
"not running on motorola defy mb525
",1.0
"somehow tilt won't work on my tablet.
",5.0
"tried playing panda run to see if it works.
",5.0
"only on this app so far that tilt don't work.
",5.0
"however nice app
",5.0
"i played this game on other peoples phone and loved it but when i installed it to my phone it stayed on the main screen and wouldn't let me play
",5.0
"it always crashes as its loading on my lg optimus black
",1.0
"good improvement over original game.
",4.0
"still has some bugs though, but they are minor.
",4.0
"highly recommended!
",4.0
"wow this cool new game is asome download it now
",5.0
"u like the area in the game to shake when ur phone vibrates and make  you mess up or if you like saveing up ur gold to buy a new character but then find that that time when it was giving u a 'free' headstart it actually used your gold!
",1.0
"or mabey u want to pause the game huh?
",1.0
"it will let you but when u push resume it blocks u from playing so you die!
",1.0
"far better than first version with excellent graphics,exiting challenges.but lacks contrast between objects and the background.
",4.0
"best game on android
",5.0
"i hate this game.
",5.0
"everytime i go to play in on my samsung infuse it won't pull up.
",5.0
"i like this game,like the real image! ?:-)
",5.0
"i love the game  i play it on my daughters ipad now   i only wish  ican get it on mine
",5.0
"the game works but when i start playing the game just zoom in and i cant really see.help!
",2.0
"i love temple run 2!
",5.0
"i love how the path curves when you run and how you tide in mine carts!
",5.0
